ID,FAvialNum,season,Ice.cover,depth,phyla,genus,species,sp.abrev,tissue.type,C13:0,i-14:0,C14:0,C14:1w5,i-15:0,a-15:0,C15:0,i-16:0,a-16:0,C16:0,C16:0,C16:1w?,C16:1w7c,C16:1w?,i-17:0,a-17:0,C16:2w6,C17:0,C16:3w4,C16:3w3,C17:1w9c,C16:4w3,17:1w?,C16:4w1,C18:0,C18:1w?,C18:1w9c,C18:1w7c,C18:2w?,C18:2w?,C18:2w6c,C18:2w?,C18:3w6,C18:3w3,C18:4w3,C18:4w1,C18:5w3,C20:0,C20:1w?,C20:1w?,C20:1w9,C20:1w?,C20:1w?,C20:2w?,C20:3w?,C20:2w6,C20:3w6,C20:4w6,C20:3w3,C20:4w3,C20:5w3,C22:0,C22:1w9c,C22:2?,C22:2?,C22:2w6,C22:3?,C22:4w6,C22:5w6,C22:4w3,C22:5w3,C22:6w3,C24:1w9
370__STNE.qgd,370,winter,<=60%,5-30m,echinoderm,Sterechinus,neumeyeri,STNE,gonad,0.1231602,0.1290918,11.0382867,0.09874702,0.50386976,0.27550844,1.16894242,0.06739503,0.0136213,3.84E-05,18.3354564,0.15127036,11.9781974,0.45543282,0.2323672,0.06072076,1.15023408,0.25759372,0.50950231,0.03971373,0.01198642,0.07559246,0,1.2541388,5.18397558,0.81412483,0.72441157,6.06976257,0.07843338,0.09484795,0.62414468,0.24647815,0.34885806,0.56261387,3.38032006,0.05417629,0,0.63880278,0.21413537,1.44367203,1.17925123,1.8316408,0.05738855,0.00768807,0.04308044,0.58576844,0.04432427,1.44514424,0.19940004,0.20075889,21.2437007,0.02411578,1.16944849,0.01822855,0.08647964,0.02611872,0.00686487,0.03119097,0.05692849,0.00814649,0.43917927,2.87327418,0.01225424
371__STNE.qgd,371,winter,<=60%,5-30m,echinoderm,Sterechinus,neumeyeri,STNE,gonad,0.12099166,0.33287463,10.3642975,0.09294817,0.81733457,0.60239641,1.25711891,0.15373414,0.02945318,3.38E-05,16.1186596,0.22092813,8.6606802,0.68567736,0.47431278,0.14751674,1.20486974,0.32000506,0.67110712,0.02744482,0.01551505,0.09498664,0,1.06016069,5.49714295,0.92067907,0.68164224,6.43580028,0.14053179,0.12678764,0.55021246,0.33369905,0.20660371,0.5560653,2.96075462,0.04577425,0,0.74944158,0.24992144,1.57365408,0.96493493,1.83210562,0.1585736,0.02781104,0.04978596,0.62453688,0.03402676,1.39410556,0.23641141,0.18835454,23.45746,0.01305519,1.12077274,0.03953847,0.13419567,0.03866221,0.01494984,0.0543863,0.05455519,0.02697659,0.86624929,4.1500675,0.01672743
372__STNE.qgd,372,winter,<=60%,5-30m,echinoderm,Sterechinus,neumeyeri,STNE,gonad,0.11489141,0.17435589,11.0110085,0.07904183,0.60670858,0.49510091,1.1084258,0.09602209,0.0221897,3.56E-05,16.9652262,0.21773429,8.96467975,0.42757966,0.30411571,0.09510349,1.44529047,0.2201971,0.79522791,0.03758302,0.01410546,0.07894722,0,1.58496562,4.72188239,0.785926,0.7466004,5.98675912,0.08415666,0.08131542,0.62981687,0.36298509,0.31817845,0.63187378,4.14538671,0.08626851,0,0.75693077,0.26051759,1.60244637,0.95529829,1.72219932,0.08089427,0.01696195,0.04368053,0.66487604,0.04964376,1.05378318,0.25702021,0.27154682,23.2304201,0.01911347,1.12044993,0.01650418,0.11734507,0.02989551,0.00489815,0.03726563,0.03779969,0.02705428,0.45665728,3.70990592,0.01720609
373__STNE.qgd,373,winter,<=60%,5-30m,echinoderm,Sterechinus,neumeyeri,STNE,gonad,0.0811472,0.10073117,11.9490604,0.07370614,0.63372204,0.22106926,1.10742035,0.07921403,0.01512786,3.73E-05,17.8021303,0.20950301,9.3871898,0.3580588,0.30805528,0.07861769,0.95495563,0.25237675,0.43031342,0.04642225,0.01464293,0.14970586,0,0.94574195,4.56542584,0.88525672,0.83021385,5.7681907,0.08548536,0.06056714,0.78913239,0.25917888,0.35391396,0.6482208,3.63604374,0.0651019,0,0.55120197,0.2021537,1.76347867,1.06222681,1.68319977,0.08018061,0.01415472,0.0493777,0.68774263,0.04494452,2.65707423,0.3231602,0.23382489,21.4065979,0.03197919,1.08480228,0.0220971,0.10246775,0.04039666,0.0058847,0.05635677,0.01403021,0.02054073,0.55436385,4.1464362,0.01564556
395__ODVA.qgd,395,winter,<=90%,5-30m,echinoderm,Odontaster,validus,ODVA,tube feet,0.02691854,0.48800708,1.01143299,0.00899648,0.90109473,0.26892549,0.34740689,0.28293116,0.12622238,4.02E-06,1.91960439,0.10554761,0.46771628,0.02506372,0.07505529,0.05017469,0.0550185,0.2698529,0.02673542,0.00294763,0,0.02412449,0,0.04554945,11.8337258,0.19317316,0.27134148,4.49490591,1.3449169,0.09188455,1.35917067,0.14638322,0,0.05731635,0.14902368,0.03260115,0,0.42545116,0.14947853,17.0891321,2.24802594,5.2278026,0.36045562,0,0,0.37441994,0.0307227,20.5792741,0.08597748,0.09289466,24.6492133,0.01800476,0.22120223,0.08500871,0.11202768,0.68027055,0.22982065,0.07494306,0,0,0.05155104,0.1899479,0.52060232
396__ODVA.qgd,396,winter,<=90%,5-30m,echinoderm,Odontaster,validus,ODVA,tube feet,0.02647865,0.37150723,1.28485431,0.01231803,0.76142753,0.26965741,0.39016769,0.21232397,0.12138038,4.32E-06,2.05875343,0.1790849,0.49571974,0.0439363,0.08467794,0.05043227,0.04855983,0.2455673,0.02013196,0.01295355,0,0.02536969,0,0.02624406,11.7842149,0.21738255,0.80580742,4.65313651,1.3848914,0.21887539,2.66252466,0.18382786,0,0.10174745,0.15548956,0.0474466,0,0.79303301,0.19117261,16.0645816,3.64669616,5.73096855,0.53795848,0,0,0.36765145,0.05088439,13.5976697,0.14595673,0.12498025,26.5549553,0.01870311,0.43936304,0.22393397,0.13723857,0.54441606,0.21934457,0.12875073,0,0,0.13122031,0.19923393,1.1943927
397__ODVA.qgd,397,winter,<=90%,5-30m,echinoderm,Odontaster,validus,ODVA,tube feet,0.02451774,0.39828383,1.05078026,0.01721619,0.82514572,0.22880039,0.34484632,0.20476506,0.10826699,4.86E-06,2.31684826,0.09085985,0.64590845,0.04847266,0.07482458,0.04532691,0.05571893,0.24229293,0.02110063,0.00261308,0,0.02747253,0,0.03888466,11.9877513,0.20471984,0.71399932,5.20520754,1.43951127,0.18566445,2.14558591,0.17826239,0,0.08574424,0.11550824,0.037754,0,0.52597807,0.10421671,15.5278181,2.66131769,5.25759982,0.40643463,0,0,0.38495209,0.05689984,17.6191775,0.10026694,0.12677967,25.5010044,0.01297495,0.30560487,0.12282989,0.15942811,0.56567681,0.17821716,0.10352324,0,0,0.09481465,0.2805796,0.79124602
398__ODVA.qgd,398,winter,<=90%,5-30m,echinoderm,Odontaster,validus,ODVA,tube feet,0.02622142,0.62679883,0.40273774,0.01590106,0.76691364,0.26512245,0.24735854,0.26693814,0.11504098,2.40E-06,1.1468334,0.03970942,0.11717107,0.01928092,0.03883694,0.04252335,0.02630788,0.22254408,0.00763219,0.00081745,0,0.01711152,0,0.00816668,11.8015724,0.10103421,0.1527382,3.32193789,1.65983315,0.08938549,2.43956668,0.12566788,0,0.04823767,0.02154464,0.00819026,0,0.4258151,0.12873334,19.8971999,1.69707449,5.11180916,0.29885816,0,0,0.39283397,0.03699767,21.4199759,0.04966035,0.10733018,24.3747588,0.02743188,0.14500382,0.06670899,0.06020866,0.66794665,0.30256814,0.08617069,0,0,0.03537848,0.05832222,0.41953485
399__ODVA.qgd,399,winter,<=90%,5-30m,echinoderm,Odontaster,validus,ODVA,tube feet,0.02582624,0.38712589,0.66480521,0.0144564,0.47969879,0.17013823,0.24927046,0.1593353,0.06511677,3.68E-06,1.75656226,0.02933798,0.19264958,0.02553491,0.06547897,0.03492054,0.02275544,0.19829513,0.0087951,0.00755103,0,0.0163225,0,0.01274777,12.2377874,0.13195004,0.45483316,4.31761977,1.07785183,0.25561679,2.25995347,0.14275297,0,0.04780217,0.05653427,0.04245582,0,0.59557829,0.22631818,15.5524672,3.74620634,6.14262944,0.39416511,0,0,0.43591229,0.04650298,15.7680218,0.12630449,0.10132862,28.1093268,0.01996022,0.3884487,0.21211374,0.18835833,0.67993876,0.30834011,0.09876175,0,0,0.09413192,0.11200557,1.04129352
403__ODVA.qgd,403,winter,<=90%,5-30m,echinoderm,Odontaster,validus,ODVA,gonad,0.00661259,0.10267292,0.3793441,0,0.48227477,0.07331622,0.18241509,0.12827894,0.0837506,3.31E-06,1.58055153,0.10705465,0.23172511,0.02867234,0.05249189,0.02096654,0,0.47263141,0.00784801,0.00082657,0,0.01766913,0,0.01133206,19.0516222,0.11357837,0.24504806,13.5358056,0.31360037,0.10514376,0.40867414,0.41142939,0,0.07998214,0.08223966,0.06091761,0.00536829,0.81678835,0.32630116,5.74906156,2.94262981,3.06250969,0.80084347,0,0,0.32638115,0.06364619,11.3489132,0.10091312,0.10341062,34.575187,0.01412286,0.18197958,0.10893889,0.0499855,0.46355687,0.16914546,0.05333624,0,0,0.04018216,0.05707804,0.2612418
404__ODVA.qgd,404,winter,<=90%,5-30m,echinoderm,Odontaster,validus,ODVA,gonad,0.03690158,0.19787832,4.36577098,0.04060455,1.33348925,0.21920564,1.00973553,0.29077934,0.17985036,1.09E-05,5.21397881,0.87572065,2.03247631,0.12609962,0.22223593,0.09157486,0.17405246,0.4048443,0.08049798,0.05792459,0,0.03266687,0,0.15188909,6.78959625,0.62422292,2.64565438,8.19874015,0.70772556,0.58658779,1.8495284,0.61796375,0.0826794,0.3524069,0.80553717,0.23285154,0,1.13029031,0.28821993,11.3473323,6.96597748,5.42542616,0.83493031,0,0,0.53752983,0.11342752,3.49088638,0.48562737,0.28142581,20.3761242,0.04515959,1.52453822,0.59555372,0.35839059,0.21176447,0.0804179,0.21478194,0,0,0.56906274,0.85170579,3.63974519
405__ODVA.qgd,405,winter,<=90%,5-30m,echinoderm,Odontaster,validus,ODVA,gonad,0.01904845,0.10626347,0.77445275,0.0123716,0.57105106,0.09226187,0.31106327,0.14733392,0.10432657,5.65E-06,2.69460861,0.14511057,0.59792894,0.07322024,0.06549311,0.02734847,0.03631004,0.34572967,0.01820276,0.00413296,0,0.02768947,0,0.02955135,14.3474234,0.12759664,0.85992865,14.2834512,0.49884019,0.24880288,0.90906042,0.49989048,0,0.15208068,0.10901196,0.08154755,0,0.83881372,0.27116588,6.22671466,4.49158041,3.82084724,1.04276102,0,0,0.31833346,0.09569237,7.38603745,0.16936273,0.1198354,35.0302597,0.01891205,0.29052123,0.19775467,0.08293884,0.3285431,0.11644583,0.07866266,0,0,0.10809125,0.16572082,0.47986676
414__CNEM.qgd,414,winter,<=90%,5-30m,tunicate,Cnemidocarpa,sp.,CNEM,pharyngeal basket,0.23319741,0.24684396,9.16291856,0,1.2366275,0.23903969,2.313617,0.47555806,0.07484847,3.38E-05,16.1292055,0.20302905,3.65198843,0.35603385,0.45632704,0.35987481,0.37072913,1.03614161,0.03527653,0.01826095,0.04083478,0.02187031,0.03380832,0.03088936,6.53033145,0.02775192,2.10589927,3.00101341,0.0494824,0.00879182,1.05958938,0.15740508,0,0.6353053,1.98019194,0.02643664,0.01387815,0.77248307,0.26274964,0.06957862,0.30805025,2.43046259,0.04433491,0,0.0198253,0.16704463,0.01969421,0.34579566,0.11605468,0.55839433,23.4074187,0.28774866,0.18418693,0,0,0.02588169,0.00108368,0.02433482,0.13724332,0.05160608,1.511018,16.8447122,0.08726714
415__CNEM.qgd,415,winter,<=90%,5-30m,tunicate,Cnemidocarpa,sp.,CNEM,pharyngeal basket,0.18447181,0.15761285,9.01276346,0.00933222,1.13430379,0.20671979,1.88141299,0.40313505,0.06061435,3.74E-05,18.2533871,0.17143577,4.12135481,0.40674364,0.39409602,0.35426366,0.31882677,0.88826787,0.03075574,0.02047376,0.03760205,0.02004023,0.0414888,0.03311386,5.54268213,0.0164166,2.32265379,3.17715123,0.05411888,0.01323402,1.17072051,0.14916272,0,0.65202777,1.67682829,0.02509727,0.01251731,0.55898369,0.19429019,0.11196163,0.24578533,1.97121185,0,0.03529405,0.01508593,0.14444399,0.02046624,0.31652629,0.07781281,0.51225992,22.2057068,0.19230547,0.12544123,0.05485564,0.01018676,0.01581767,0.81388824,0.02503963,0.12284505,0.04260396,1.5789101,17.5791113,0.07430195
416__CNEM.qgd,416,winter,<=90%,5-30m,tunicate,Cnemidocarpa,sp.,CNEM,pharyngeal basket,0.1859602,0.17569293,13.6278817,0.00702874,2.03323127,0.35161062,3.46115837,0.94787855,0.11978994,7.45E-05,36.3503844,1.01411522,1.49363254,0.15123537,1.12205949,0.76586691,0.16683549,2.22315535,0.01244843,0.00604288,0.07871064,0.00934271,0.01509442,0,11.9253076,1.44856381,0.88491617,1.89641094,0.11026334,0.06980212,1.14091346,0.085438,0,0.14394612,0.19972141,0.01238713,0,1.26056548,0.44569662,0.35234107,0.48287844,1.01253171,0,0.07971693,0,0.2346097,0,0.0926302,0.03710009,0.40321259,5.14500615,0.57077343,0.18731895,0.06449992,0,0.04914498,0.1964318,0.01720406,0.1200811,0.00237526,0.77205792,6.23692277,0
417__CNEM.qgd,417,winter,<=90%,5-30m,tunicate,Cnemidocarpa,sp.,CNEM,pharyngeal basket,0.15883787,0.19047306,11.0484341,0.01418995,1.54011266,0.31502819,1.95653734,0.58969856,0.06850643,3.57E-05,17.4240567,0.25354907,3.13279727,0.49102588,0.66166451,0.52483127,0.42300664,1.19717699,0.02832823,0.00915814,0.01634292,0.0227428,0.04864739,0.03090688,5.71794911,0.0408327,1.492137,2.73586254,0.07614395,0.01658898,0.88677955,0.12881433,0,0.29580889,1.19545708,0.01033428,0.02093922,0.70877652,0.24310899,0.1007789,0.31456807,1.64897444,0,0.03087243,0.01200253,0.16456847,0.02449716,0.48393952,0.05671797,0.20284713,22.8952528,0.26292128,0.15696539,0.0396418,0.00851102,0.02382789,0.59934881,0.03670391,0.23555512,0.03774964,0.97811243,17.8538963,0.11612531
418__CNEM.qgd,418,winter,<=90%,5-30m,tunicate,Cnemidocarpa,sp.,CNEM,pharyngeal basket,0.16188799,0.12751088,10.945873,0.01045515,1.82675595,0.33094054,2.03621076,0.65941996,0.07060461,3.31E-05,16.1358195,0.21473617,3.21781934,0.60711505,0.69587716,0.6438293,0.36589737,1.18544973,0.02999269,0.00867951,0.05278802,0.01982376,0.05930175,0.03222774,5.78740673,0.04691417,1.19695678,2.93916184,0.08589447,0.01582219,0.85967023,0.13186248,0,0.31248041,1.17251525,0.00732134,0.01915835,0.58692303,0.19911998,0.0860239,0.23912483,1.36462017,0,0.01984929,0.01483957,0.14064408,0.02219919,0.32409136,0.06423855,0.22740266,22.0816577,0.24849162,0.11849958,0.03430784,0.00912068,0.01379679,0.59602184,0.0270977,0.205229,0.0447247,0.92854477,20.292533,0.09668505
419__STNE.qgd,419,winter,<=90%,5-30m,echinoderm,Sterechinus,neumeyeri,STNE,gonad,0.11064404,0.1149692,8.62907507,0.04261435,0.47200334,0.16624869,0.8718847,0.07194626,0.00750075,2.85E-05,13.9140339,0.29761666,6.13237872,0.24010454,0.32845802,0.06375534,1.02376912,0.38753466,0.6256428,0.07252421,0.01308556,0.26476831,0,1.14068602,8.37681648,0.46099884,0.74464924,4.98423641,0.07388125,0.06007589,0.4639839,0.35200188,0.37938608,0.59569695,3.42754971,0.04375122,0.01546938,0.73577663,2.01256437,1.82516622,1.32260732,2.09113067,0.13563173,0.02680836,0,1.05278981,0.0451146,2.03654857,0.80037879,0.24850081,22.5161143,0.01320624,1.17609177,0.02692904,0.0799551,0.04033428,0.48773734,0.05241424,0.1799101,0.02062654,1.05621099,7.03831637,0.00936589
420__STNE.qgd,420,winter,<=90%,5-30m,echinoderm,Sterechinus,neumeyeri,STNE,gonad,0.05418647,0.10354074,8.82607775,0.03629223,0.37788941,0.13672967,0.57864821,0.05750329,0.00519082,2.97E-05,14.5014111,0.19280673,7.10882134,0.27629315,0.24885683,0.05392527,1.54368724,0.2025022,0.93177133,0.06221939,0.00873775,0.22587127,0,1.39640594,7.54647569,0.5349263,0.57352372,6.14450786,0.0932586,0.10044574,0.4140303,0.64362885,0.64660569,0.74558166,3.61621028,0.06794298,0.01163789,1.06956653,2.08853291,1.35384492,1.22804625,2.01481867,0.08973656,0.00720372,0.01955473,0.69342882,0.08372897,1.66987564,0.56736273,0.2908374,23.4194145,0.01316985,0.93117638,0.03009185,0.05675908,0.0257551,0.66307163,0.0369473,0.16764865,0.03291944,0.55535791,4.81538983,0.00758723
01F0421_STNE_642020_4.qgd,421,winter,<=90%,5-30m,echinoderm,Sterechinus,neumeyeri,STNE,gonad,0.08746589,0.1548249,12.2422354,0.10430501,0.52827282,0.2080894,1.09475146,0.09977363,0.0136851,4.62E-05,15.8805334,0.03903856,8.17637073,0.41290853,0.33322407,0.07565601,1.8302026,0.21582281,0.94406747,0.08670265,0.08675825,0.25935231,0,1.68844362,3.96171757,0.51474693,1.22598061,5.0825794,0.09393061,0.13426566,0.53842987,0.41554446,0.87961733,0.79211859,4.96575941,0.10516048,0,0.6600289,1.68776379,0.92219405,1.65529357,1.89477152,0.60884434,0.08653585,0.01754676,0.40913786,0.07749838,1.73088134,0.33959782,0.30587408,19.8113982,0.01037945,0.88455306,0.0290938,0.07198769,0.03966532,0.77498883,0.05280454,0.19643368,0.03518449,0.3442783,4.06488025,0.0160026
01F0422_STNE_642020_5.qgd,422,winter,<=90%,5-30m,echinoderm,Sterechinus,neumeyeri,STNE,gonad,0.0674459,0.11961743,9.58826719,0.05746727,0.41997628,0.13732284,0.67848124,0.07709267,0.00706506,4.54E-05,15.6101434,0.02558082,6.60777861,0.31431388,0.29194185,0.06651951,1.72373292,0.23309822,1.05749338,0.08738078,0.09584257,0.30854373,0,1.68407695,6.96599768,0.46673804,0.7052786,5.54315501,0.09046539,0.16580299,0.46561821,0.61141099,0.82814147,0.820319,4.67328487,0.09229681,0,1.03925452,1.60317892,0.85671121,1.16223346,1.87961632,0.653329,0.07358661,0.02412505,0.49364229,0.10322933,1.84086027,0.46754431,0.34591527,21.337666,0.01374124,0.67223161,0.02043167,0.04729622,0.03347863,0.71166566,0.04803429,0.18976312,0.03549024,0.59469509,5.05681194,0.00773085
423__STNE.qgd,423,winter,<=90%,5-30m,echinoderm,Sterechinus,neumeyeri,STNE,gonad,0.06846765,0.10636202,11.9802521,0.13087905,0.379184,0.12163334,0.68174037,0.07327523,0.00857782,3.20E-05,15.6107688,0.20882473,9.3751675,0.3989838,0.25284634,0.05705046,1.55779079,0.14370786,0.79240017,0.08731239,0.00669673,0.28390361,0,1.62629877,4.05618743,0.5032179,1.07758796,5.84213006,0.08355022,0.09624513,0.60465457,0.42853266,0.98218496,0.90619296,5.40752017,0.09391717,0.01443241,0.83162065,1.51479846,1.08967305,1.95443694,2.0213623,0.06618809,0.0130337,0.01835591,0.46292298,0.0744739,1.04394782,0.36461123,0.32339996,19.8466919,0.00885046,1.25000416,0.02681435,0.0745465,0.0309266,0.71595645,0.02984086,0.10972894,0.02426698,0.30008966,3.7418412,0.01310791
429__NACO.qgd,429,winter,<=90%,5-30m,mollusc,Nacella,concinna,NACO,foot,0.01743622,0.02421752,1.07540773,0.01851058,0.12844058,0.03744171,0.85237064,0.08832446,0.00435659,4.62E-05,22.5417639,0.03756656,0.42399224,0.05291977,0.99416026,0.12386386,0.04232399,1.66113265,0.00769139,0.00708685,0.01352975,0.00933086,0.00707371,0.01809004,8.29793245,0.2369151,1.90672151,7.99610218,0.0457902,0.01221225,0.0752284,0.41482894,0,0.29007799,0.10767942,0.05052791,0,0.07844821,0,2.91926093,3.93432034,1.06958908,0.17881408,0,0,1.42192755,0.03742529,3.70623342,2.9652844,0.1468986,31.7265222,0.02029133,0.02013363,0.85433538,0.25131222,0.00064725,0.06959703,0.08694783,0.02395468,0.02389226,1.77487056,1.05755753,0.01064178
430__NACO.qgd,430,winter,<=90%,5-30m,mollusc,Nacella,concinna,NACO,foot,0.01429814,0.01717413,1.51728837,0.00723087,0.1236266,0.03952331,0.83113481,0.09121145,0.00251218,4.61E-05,22.485336,0.07706616,0.39311058,0.06083275,1.01517653,0.14951049,0.02949826,1.51662104,0.00562066,0.00465411,0.01435626,0,0.01011117,0.00666472,8.95917735,0.28421266,1.81660643,8.46007282,0.04157267,0.01744321,0.06673542,0.53334946,0,0.24045502,0.10422875,0.05122962,0,0.07244649,0,2.74800904,4.0046136,0.97851845,0.12644662,0,0,1.40613013,0.07933939,5.21483855,2.39331529,0.15629146,29.8861323,0.01584162,0.00828569,0.60482509,0.20624453,0.00621265,0.07359603,0.18673904,0.04102374,0.01945382,1.69533056,1.07288359,0.01579426
431__NACO.qgd,431,winter,<=90%,5-30m,mollusc,Nacella,concinna,NACO,foot,0.0154263,0.02850148,1.8790072,0.0116567,0.14829225,0.03968135,0.82316905,0.0896489,0.00251907,4.60E-05,22.4303468,0.05819951,0.41244671,0.07181448,0.77075141,0.11203863,0.03177627,1.42305555,0.01644293,0.00365265,0.00925158,0,0.0062257,0.0065016,8.72861904,0.27184063,1.91485596,9.17661763,0.04078194,0.01431372,0.0818008,0.50985074,0,0.24280235,0.15170798,0.05460984,0,0.07004514,0,1.83680678,3.57679131,1.15949187,0.14531135,0,0,1.30364564,0.06680034,4.65444339,2.10526165,0.14674182,31.6882015,0.01587314,0.01146477,0.57077625,0.18880129,0.00750923,0.08431387,0.12901536,0.03668845,0.02173897,1.46810792,1.12410494,0.00981238
432__NACO.qgd,432,winter,<=90%,5-30m,mollusc,Nacella,concinna,NACO,foot,0.01599192,0.02062939,1.1221521,0.01229258,0.13697893,0.03456369,1.02351752,0.09639872,0.00350234,4.60E-05,22.4304336,0.0478757,0.27274142,0.05460832,1.08475527,0.14694183,0.01623584,1.70667974,0.00770202,0.00759882,0.00916237,0,0.01013802,0.06977782,8.67666934,0.2507705,2.39163066,6.32716054,0.03736244,0.01507569,0.07688882,0.29030001,0,0.22447483,0.07909967,0.02692735,0,0.06973404,0,2.31387251,5.40629279,1.3195057,0.14109417,0,0,1.90329535,0.05214731,4.39495215,2.8889501,0.1530115,30.5707544,0.02682415,0.01643597,0.94427088,0.2218512,0.00658877,0.05216294,0.09728681,0.0144878,0.02055747,1.5286922,1.11141994,0.01872813
433__NACO.qgd,433,winter,<=90%,5-30m,mollusc,Nacella,concinna,NACO,foot,0.01513081,0.02253946,2.88615322,0.53348049,0.10261675,0.03227055,0.63049782,0.08136731,0.00230247,4.92E-05,23.971386,0.06255414,1.78640849,0.21807382,0.77491851,0.12143791,0.05062043,1.10288792,0.02959465,0.01337351,0.00677761,0.00679758,0.00438528,0.03084274,7.58463721,0.17004742,5.27350482,11.4224701,0.03039143,0.03297747,0.11926124,0.91166695,0,0.29085629,0.16234322,0.15006204,0,0.07103515,0,2.03006111,2.90288758,1.29800292,0.19977986,0,0,1.18084845,0.12218277,4.02218436,1.60834535,0.24417183,23.9518279,0.01398657,0.02098384,0.70621179,0.41123182,0.00746456,0.10156836,0.13723969,0.04460964,0.01952408,1.30041523,0.96410459,0.00664781
434__NACO.qgd,434,winter,<=90%,5-30m,mollusc,Nacella,concinna,NACO,gonad,0.01064889,0.01708025,0.98380267,0.00317764,0.14382699,0.04845805,0.26392497,0.06141497,0.00200006,4.07E-05,19.8509176,0.03497936,0.22458315,0.02753347,0.56088358,0.11314486,0.0142577,0.85255941,0.00274284,0.00132975,0.01521425,0,0.00474653,0.00753647,7.25561218,0.3385505,1.873885,10.9504747,0.07112905,0.01473597,0.03205536,0.1548527,0,0.07649154,0.03406629,0.028019,0,0.0579511,0,1.68831033,2.53298906,0.72735983,0.04653045,0,0.02739217,0.20331074,0.02380147,0.2394097,2.11926953,0.18084264,47.5456144,0.00612338,0.01241343,0.08397728,0.05287847,0,0.02924367,0.01007278,0,0.00351098,0.20418033,0.13014177,0
435__NACO.qgd,435,winter,<=90%,5-30m,mollusc,Nacella,concinna,NACO,gonad,0.01717383,0.03786861,2.31151615,0.0379603,0.19735687,0.05260344,0.56293102,0.09008694,0.00200805,4.50E-05,21.9392542,0.05318109,0.44479565,0.09247092,0.56349034,0.10760919,0.02452749,1.18351769,0.00826141,-0.0004218,0.01358869,0,0,0.01112218,6.99482646,0.42109339,3.64000732,11.0344805,0.05286934,0.03840959,0.07088673,0.25680966,0,0.16662186,0.07417845,0.06025968,0,0.09195744,0,2.30609718,3.43802004,1.94146744,0.15082341,0,0.01475317,0.45256192,0.0447363,0.79480975,1.58937194,0.2147049,36.7193798,0.02626963,0.02110739,0.43224308,0.10828771,0,0.06400069,0.05564759,0.00998521,0,0.55280828,0.40957693,0
436__NACO.qgd,436,winter,<=90%,5-30m,mollusc,Nacella,concinna,NACO,gonad,0.01576973,0.03256975,5.53469917,1.62887548,0.1062711,0.04437564,0.38268696,0.09001463,0.0013663,5.53E-05,26.961472,0.11347734,4.15613155,0.60061695,0.66240123,0.13913486,0.08744427,0.25506232,0.04812783,0.02066421,0.00619655,0.00925941,0.00420186,0.03587968,3.37222481,0.03695774,11.1176143,15.9011741,0.03741399,0.06626285,0.23642574,1.71457048,0,0.40169086,0.25819436,0.36786681,0,0.05614693,0,1.97462941,1.17375135,1.67932907,0.36640003,0,0.0546571,0.78127543,0.21189898,1.66365569,0.7117537,0.47571751,12.1228738,0.01574255,0.04550393,0.66851624,0.83561462,0.0159641,0.22156359,0.13616012,0.05378493,0.03628735,1.09843581,1.14151515,0.01167247
437__ISAN.qgd,437,winter,<=90%,5-30m,anemone,Isotealia,antarctica,ISAN,tentacle,0.00657849,0.0063052,0.3949816,0.01763415,0.31163784,0.02670265,0.24656956,0.62535758,0.09935394,4.13E-05,20.1407639,0.08851691,0.60394468,0.15529784,1.85365532,1.411921,0.24878749,0.667655,0.00975599,0.00952157,0.0320325,0.0050359,0.077075,0.05560259,12.4899255,0.09617036,2.01861441,3.09018469,0.01663207,0.01785035,0.214565,0.13530607,0,0.20753952,0.4020168,0.0182026,0,0.10739607,0,0.64895561,1.39864377,4.47108742,0.14915055,0,0.01234318,0.1680212,0.05043794,0.92361008,0.12684732,0.7378527,24.8061258,0.01152086,0.13950023,0.04598142,0.05604108,0.07621625,0.1944372,3.06131147,0,0.20226069,16.5280519,0.22273832,0.05973358
