sample,batch,FA,proportion,species
DEME_04F0245_0034,batch_1,14:0,0.0440932933490951,D. menziesii
DEME_04F0245_0034,batch_1,14:1,1.4961811305737e-4,D. menziesii
DEME_04F0245_0034,batch_1,14:1w5,0,D. menziesii
DEME_04F0245_0034,batch_1,i-15:0,0,D. menziesii
DEME_04F0245_0034,batch_1,a-15:0,0,D. menziesii
DEME_04F0245_0034,batch_1,15:0,0.00165339407170505,D. menziesii
DEME_04F0245_0034,batch_1,15:1w7,0,D. menziesii
DEME_04F0245_0034,batch_1,15:1w5,0,D. menziesii
DEME_04F0245_0034,batch_1,i-16:0,0,D. menziesii
DEME_04F0245_0034,batch_1,16:0,0.0956166070029631,D. menziesii
DEME_04F0245_0034,batch_1,16:1w13,0,D. menziesii
DEME_04F0245_0034,batch_1,16:1w9,0.00518384990189381,D. menziesii
DEME_04F0245_0034,batch_1,16:1w7t,0,D. menziesii
DEME_04F0245_0034,batch_1,16:1w8c,0,D. menziesii
DEME_04F0245_0034,batch_1,16:1w7c,0.0412968776522564,D. menziesii
DEME_04F0245_0034,batch_1,16:1w6c,0,D. menziesii
DEME_04F0245_0034,batch_1,16:1w5t,0,D. menziesii
DEME_04F0245_0034,batch_1,16:1w5c,0,D. menziesii
DEME_04F0245_0034,batch_1,16:2w9,0.00253553335249762,D. menziesii
DEME_04F0245_0034,batch_1,16:2w6,0.0204532517446269,D. menziesii
DEME_04F0245_0034,batch_1,i-17:0,0,D. menziesii
DEME_04F0245_0034,batch_1,a-17:0,0,D. menziesii
DEME_04F0245_0034,batch_1,16:2w5,0,D. menziesii
DEME_04F0245_0034,batch_1,16:2w4,0,D. menziesii
DEME_04F0245_0034,batch_1,17:0,4.6670218514595e-4,D. menziesii
DEME_04F0245_0034,batch_1,16:3w4,0.0701951984737433,D. menziesii
DEME_04F0245_0034,batch_1,16:3w3,0,D. menziesii
DEME_04F0245_0034,batch_1,17:1w9c,0,D. menziesii
DEME_04F0245_0034,batch_1,17:1w7c,0,D. menziesii
DEME_04F0245_0034,batch_1,16:4n6,0.0537755599192062,D. menziesii
DEME_04F0245_0034,batch_1,16:4w3,1.3252974989091e-4,D. menziesii
DEME_04F0245_0034,batch_1,16:4w1,0,D. menziesii
DEME_04F0245_0034,batch_1,17:2,0,D. menziesii
DEME_04F0245_0034,batch_1,18:0,0.011702870579193,D. menziesii
DEME_04F0245_0034,batch_1,18:1w9t,0,D. menziesii
DEME_04F0245_0034,batch_1,18:1w9c,0.0499857407102911,D. menziesii
DEME_04F0245_0034,batch_1,18:1w8c,0,D. menziesii
DEME_04F0245_0034,batch_1,18:1w7c,7.644194456459e-4,D. menziesii
DEME_04F0245_0034,batch_1,18:1w5c,0,D. menziesii
DEME_04F0245_0034,batch_1,18:1nX,6.7404099156556e-4,D. menziesii
DEME_04F0245_0034,batch_1,18:1w6c,0,D. menziesii
DEME_04F0245_0034,batch_1,"18:2w7,12c",0,D. menziesii
DEME_04F0245_0034,batch_1,18:2w6t,0,D. menziesii
DEME_04F0245_0034,batch_1,18:2w6c,0.0317110653986848,D. menziesii
DEME_04F0245_0034,batch_1,18:2w3,0,D. menziesii
DEME_04F0245_0034,batch_1,18:2,0,D. menziesii
DEME_04F0245_0034,batch_1,18:3w6,0.0046282882282823,D. menziesii
DEME_04F0245_0034,batch_1,18:3w4,0,D. menziesii
DEME_04F0245_0034,batch_1,19:0,0.100445398692398,D. menziesii
DEME_04F0245_0034,batch_1,18:3w3,0.0503240903009868,D. menziesii
DEME_04F0245_0034,batch_1,18:4w3c,0.0929390503654821,D. menziesii
DEME_04F0245_0034,batch_1,18:4w1,0,D. menziesii
DEME_04F0245_0034,batch_1,18:5w3,0,D. menziesii
DEME_04F0245_0034,batch_1,20:0,0.00320615667142989,D. menziesii
DEME_04F0245_0034,batch_1,20:1w11,0,D. menziesii
DEME_04F0245_0034,batch_1,20:1w9,3.56956919476975e-5,D. menziesii
DEME_04F0245_0034,batch_1,20:1w7,0,D. menziesii
DEME_04F0245_0034,batch_1,20:1w5,0,D. menziesii
DEME_04F0245_0034,batch_1,20:2w6,0.00108150351773449,D. menziesii
DEME_04F0245_0034,batch_1,20:3w6,0.0017760505450998,D. menziesii
DEME_04F0245_0034,batch_1,20:4w6,0.113044458984321,D. menziesii
DEME_04F0245_0034,batch_1,20:3w3,0.00110314877774533,D. menziesii
DEME_04F0245_0034,batch_1,20:4w3,0.00764837161189973,D. menziesii
DEME_04F0245_0034,batch_1,20:5w3,0.283229366466024,D. menziesii
DEME_04F0245_0034,batch_1,21:0,0,D. menziesii
DEME_04F0245_0034,batch_1,22:0,1.0936552426528e-4,D. menziesii
DEME_04F0245_0034,batch_1,22:1w9c,0,D. menziesii
DEME_04F0245_0034,batch_1,22:1w7c,0,D. menziesii
DEME_04F0245_0034,batch_1,22:2w6,6.7442073296926e-4,D. menziesii
DEME_04F0245_0034,batch_1,21:5w3,5.62017277474386e-5,D. menziesii
DEME_04F0245_0034,batch_1,23:0,0,D. menziesii
DEME_04F0245_0034,batch_1,22:4w6,6.83534526658036e-6,D. menziesii
DEME_04F0245_0034,batch_1,22:5w6,2.58224154515258e-5,D. menziesii
DEME_04F0245_0034,batch_1,22:3w6,2.27844842219345e-6,D. menziesii
DEME_04F0245_0034,batch_1,22:5w3,2.0278190957521e-4,D. menziesii
DEME_04F0245_0034,batch_1,22:6w3,0.00795254447626255,D. menziesii
DEME_04F0245_0034,batch_1,24:0,2.5290777486347e-4,D. menziesii
DEME_04F0245_0034,batch_1,24:1,0,D. menziesii
DEME_04F0245_0034,batch_1,24:1w9,0,D. menziesii
DEME_04F0245_0034,batch_1,26:0,0,D. menziesii
DEME_04F0245_0034,batch_1,28:0,0,D. menziesii
DEME_12F1165_0090,batch_1,8:0,3.84717291739189e-5,D. menziesii
DEME_12F1165_0090,batch_1,9:0,1.2534337569567e-4,D. menziesii
DEME_12F1165_0090,batch_1,10:0,4.90204291087031e-5,D. menziesii
DEME_12F1165_0090,batch_1,11:0,5.6466570239139e-5,D. menziesii
DEME_12F1165_0090,batch_1,11:1,2.97845645217437e-5,D. menziesii
DEME_12F1165_0090,batch_1,12:0,1.7250226952176e-4,D. menziesii
DEME_12F1165_0090,batch_1,13:0,2.04768881086988e-5,D. menziesii
DEME_12F1165_0090,batch_1,13:1,6.88768054565322e-5,D. menziesii
DEME_12F1165_0090,batch_1,i-14:0,0,D. menziesii
DEME_12F1165_0090,batch_1,14:0,0.0657363954347709,D. menziesii
DEME_12F1165_0090,batch_1,14:1,4.0395315632614e-4,D. menziesii
DEME_12F1165_0090,batch_1,14:1w5,0,D. menziesii
DEME_12F1165_0090,batch_1,i-15:0,0,D. menziesii
DEME_12F1165_0090,batch_1,a-15:0,0,D. menziesii
DEME_12F1165_0090,batch_1,15:0,0.00110326991082626,D. menziesii
DEME_12F1165_0090,batch_1,15:1w7,0,D. menziesii
DEME_12F1165_0090,batch_1,15:1w5,0,D. menziesii
DEME_12F1165_0090,batch_1,i-16:0,0,D. menziesii
DEME_12F1165_0090,batch_1,16:0,0.101054063328189,D. menziesii
DEME_12F1165_0090,batch_1,16:1w13,0,D. menziesii
DEME_12F1165_0090,batch_1,16:1w9,0.00221832954510903,D. menziesii
DEME_12F1165_0090,batch_1,16:1w7t,0,D. menziesii
DEME_12F1165_0090,batch_1,16:1w8c,0,D. menziesii
DEME_12F1165_0090,batch_1,16:1w7c,0.00750943333004462,D. menziesii
DEME_12F1165_0090,batch_1,16:1w6c,0,D. menziesii
DEME_12F1165_0090,batch_1,16:1w5t,0,D. menziesii
DEME_12F1165_0090,batch_1,16:1w5c,0,D. menziesii
DEME_12F1165_0090,batch_1,16:2w9,2.7550722182612e-4,D. menziesii
DEME_12F1165_0090,batch_1,16:2w6,0.00217799628065251,D. menziesii
DEME_12F1165_0090,batch_1,i-17:0,0,D. menziesii
DEME_12F1165_0090,batch_1,a-17:0,0,D. menziesii
DEME_12F1165_0090,batch_1,16:2w5,0,D. menziesii
DEME_12F1165_0090,batch_1,16:2w4,0,D. menziesii
DEME_12F1165_0090,batch_1,17:0,9.959213761958e-4,D. menziesii
DEME_12F1165_0090,batch_1,16:3w4,1.7684585184785e-4,D. menziesii
DEME_12F1165_0090,batch_1,16:3w3,0,D. menziesii
DEME_12F1165_0090,batch_1,17:1w9c,0,D. menziesii
DEME_12F1165_0090,batch_1,17:1w7c,0,D. menziesii
DEME_12F1165_0090,batch_1,16:4n6,1.8243045769568e-4,D. menziesii
DEME_12F1165_0090,batch_1,16:4w3,0,D. menziesii
DEME_12F1165_0090,batch_1,16:4w1,0,D. menziesii
DEME_12F1165_0090,batch_1,17:2,0,D. menziesii
DEME_12F1165_0090,batch_1,18:0,0.035410124145788,D. menziesii
DEME_12F1165_0090,batch_1,18:1w9t,0,D. menziesii
DEME_12F1165_0090,batch_1,18:1w9c,0.174547476285592,D. menziesii
DEME_12F1165_0090,batch_1,18:1w8c,0,D. menziesii
DEME_12F1165_0090,batch_1,18:1w7c,5.2433243793486e-4,D. menziesii
DEME_12F1165_0090,batch_1,18:1w5c,0,D. menziesii
DEME_12F1165_0090,batch_1,18:1nX,0.00124102352173932,D. menziesii
DEME_12F1165_0090,batch_1,18:1w6c,0,D. menziesii
DEME_12F1165_0090,batch_1,"18:2w7,12c",0,D. menziesii
DEME_12F1165_0090,batch_1,18:2w6t,0,D. menziesii
DEME_12F1165_0090,batch_1,18:2w6c,0.0540304410659647,D. menziesii
DEME_12F1165_0090,batch_1,18:2w3,0,D. menziesii
DEME_12F1165_0090,batch_1,18:2,0,D. menziesii
DEME_12F1165_0090,batch_1,18:3w6,0.0053134422083269,D. menziesii
DEME_12F1165_0090,batch_1,18:3w4,0,D. menziesii
DEME_12F1165_0090,batch_1,19:0,0.179885738964353,D. menziesii
DEME_12F1165_0090,batch_1,18:3w3,0.0561252887706607,D. menziesii
DEME_12F1165_0090,batch_1,18:4w3c,0.0640057881337054,D. menziesii
DEME_12F1165_0090,batch_1,18:4w1,0,D. menziesii
DEME_12F1165_0090,batch_1,18:5w3,0,D. menziesii
DEME_12F1165_0090,batch_1,20:0,0.0174525137862201,D. menziesii
DEME_12F1165_0090,batch_1,20:1w11,0,D. menziesii
DEME_12F1165_0090,batch_1,20:1w9,0,D. menziesii
DEME_12F1165_0090,batch_1,20:1w7,0,D. menziesii
DEME_12F1165_0090,batch_1,20:1w5,0,D. menziesii
DEME_12F1165_0090,batch_1,20:2w6,0.00262476474847866,D. menziesii
DEME_12F1165_0090,batch_1,20:3w6,0.00982146015104497,D. menziesii
DEME_12F1165_0090,batch_1,20:4w6,0.24683895796219,D. menziesii
DEME_12F1165_0090,batch_1,20:3w3,0.0013887053208263,D. menziesii
DEME_12F1165_0090,batch_1,20:4w3,0.0132522696768933,D. menziesii
DEME_12F1165_0090,batch_1,20:5w3,0.133423679845716,D. menziesii
DEME_12F1165_0090,batch_1,21:0,0,D. menziesii
DEME_12F1165_0090,batch_1,22:0,2.5192777491308e-4,D. menziesii
DEME_12F1165_0090,batch_1,22:1w9c,0,D. menziesii
DEME_12F1165_0090,batch_1,22:1w7c,0,D. menziesii
DEME_12F1165_0090,batch_1,22:2w6,0.00105983408756538,D. menziesii
DEME_12F1165_0090,batch_1,21:5w3,0,D. menziesii
DEME_12F1165_0090,batch_1,23:0,0,D. menziesii
DEME_12F1165_0090,batch_1,22:4w6,0,D. menziesii
DEME_12F1165_0090,batch_1,22:5w6,-3.1025588043483e-6,D. menziesii
DEME_12F1165_0090,batch_1,22:3w6,1.86153528260898e-6,D. menziesii
DEME_12F1165_0090,batch_1,22:5w3,9.92818817391455e-6,D. menziesii
DEME_12F1165_0090,batch_1,22:6w3,6.82562936956626e-6,D. menziesii
DEME_12F1165_0090,batch_1,24:0,2.7736875710873e-4,D. menziesii
DEME_12F1165_0090,batch_1,24:1,0,D. menziesii
DEME_12F1165_0090,batch_1,24:1w9,0,D. menziesii
DEME_12F1165_0090,batch_1,26:0,0,D. menziesii
DEME_12F1165_0090,batch_1,28:0,0,D. menziesii
DEME_13F1242_0087,batch_1,8:0,4.12500979689827e-5,D. menziesii
DEME_13F1242_0087,batch_1,9:0,3.9600094050223e-4,D. menziesii
DEME_13F1242_0087,batch_1,10:0,5.43126289924939e-5,D. menziesii
DEME_13F1242_0087,batch_1,11:0,8.59377041020472e-5,D. menziesii
DEME_13F1242_0087,batch_1,11:1,3.91875930705335e-5,D. menziesii
DEME_13F1242_0087,batch_1,12:0,1.766879196338e-4,D. menziesii
DEME_13F1242_0087,batch_1,13:0,6.60001567503723e-5,D. menziesii
DEME_13F1242_0087,batch_1,13:1,7.28751730785361e-5,D. menziesii
DEME_13F1242_0087,batch_1,i-14:0,0,D. menziesii
DEME_13F1242_0087,batch_1,14:0,0.0406526590500653,D. menziesii
DEME_13F1242_0087,batch_1,14:1,0,D. menziesii
DEME_13F1242_0087,batch_1,14:1w5,0,D. menziesii
DEME_13F1242_0087,batch_1,i-15:0,0,D. menziesii
DEME_13F1242_0087,batch_1,a-15:0,0,D. menziesii
DEME_13F1242_0087,batch_1,15:0,0.00265581880756967,D. menziesii
DEME_13F1242_0087,batch_1,15:1w7,0,D. menziesii
DEME_13F1242_0087,batch_1,15:1w5,0,D. menziesii
DEME_13F1242_0087,batch_1,i-16:0,0,D. menziesii
DEME_13F1242_0087,batch_1,16:0,0.150072668922589,D. menziesii
DEME_13F1242_0087,batch_1,16:1w13,0,D. menziesii
DEME_13F1242_0087,batch_1,16:1w9,0.00474513626969864,D. menziesii
DEME_13F1242_0087,batch_1,16:1w7t,0,D. menziesii
DEME_13F1242_0087,batch_1,16:1w8c,0,D. menziesii
DEME_13F1242_0087,batch_1,16:1w7c,0.007933768842701,D. menziesii
DEME_13F1242_0087,batch_1,16:1w6c,0,D. menziesii
DEME_13F1242_0087,batch_1,16:1w5t,0,D. menziesii
DEME_13F1242_0087,batch_1,16:1w5c,0,D. menziesii
DEME_13F1242_0087,batch_1,16:2w9,4.0631346499447e-4,D. menziesii
DEME_13F1242_0087,batch_1,16:2w6,0.0051253246726461,D. menziesii
DEME_13F1242_0087,batch_1,i-17:0,0,D. menziesii
DEME_13F1242_0087,batch_1,a-17:0,0,D. menziesii
DEME_13F1242_0087,batch_1,16:2w5,0,D. menziesii
DEME_13F1242_0087,batch_1,16:2w4,0,D. menziesii
DEME_13F1242_0087,batch_1,17:0,0.00122444040804597,D. menziesii
DEME_13F1242_0087,batch_1,16:3w4,0.00139631581625006,D. menziesii
DEME_13F1242_0087,batch_1,16:3w3,0,D. menziesii
DEME_13F1242_0087,batch_1,17:1w9c,0,D. menziesii
DEME_13F1242_0087,batch_1,17:1w7c,0,D. menziesii
DEME_13F1242_0087,batch_1,16:4n6,0.00179919177308046,D. menziesii
DEME_13F1242_0087,batch_1,16:4w3,3.9943844866631e-4,D. menziesii
DEME_13F1242_0087,batch_1,16:4w1,0,D. menziesii
DEME_13F1242_0087,batch_1,17:2,0,D. menziesii
DEME_13F1242_0087,batch_1,18:0,0.00891895868252687,D. menziesii
DEME_13F1242_0087,batch_1,18:1w9t,0,D. menziesii
DEME_13F1242_0087,batch_1,18:1w9c,0.0944929744208143,D. menziesii
DEME_13F1242_0087,batch_1,18:1w8c,0,D. menziesii
DEME_13F1242_0087,batch_1,18:1w7c,0.00149256604484436,D. menziesii
DEME_13F1242_0087,batch_1,18:1w5c,0,D. menziesii
DEME_13F1242_0087,batch_1,18:1nX,0.00164244140079833,D. menziesii
DEME_13F1242_0087,batch_1,18:1w6c,0,D. menziesii
DEME_13F1242_0087,batch_1,"18:2w7,12c",0,D. menziesii
DEME_13F1242_0087,batch_1,18:2w6t,0,D. menziesii
DEME_13F1242_0087,batch_1,18:2w6c,0.0406485340402683,D. menziesii
DEME_13F1242_0087,batch_1,18:2w3,0,D. menziesii
DEME_13F1242_0087,batch_1,18:2,0,D. menziesii
DEME_13F1242_0087,batch_1,18:3w6,0.00302981969582178,D. menziesii
DEME_13F1242_0087,batch_1,18:3w4,0,D. menziesii
DEME_13F1242_0087,batch_1,19:0,0.21621170100279,D. menziesii
DEME_13F1242_0087,batch_1,18:3w3,0.0941574736239999,D. menziesii
DEME_13F1242_0087,batch_1,18:4w3c,0.116638089515463,D. menziesii
DEME_13F1242_0087,batch_1,18:4w1,0,D. menziesii
DEME_13F1242_0087,batch_1,18:5w3,0,D. menziesii
DEME_13F1242_0087,batch_1,20:0,0.00872783322860392,D. menziesii
DEME_13F1242_0087,batch_1,20:1w11,0,D. menziesii
DEME_13F1242_0087,batch_1,20:1w9,0,D. menziesii
DEME_13F1242_0087,batch_1,20:1w7,0,D. menziesii
DEME_13F1242_0087,batch_1,20:1w5,0,D. menziesii
DEME_13F1242_0087,batch_1,20:2w6,0.0025059434516157,D. menziesii
DEME_13F1242_0087,batch_1,20:3w6,0.00324432020526049,D. menziesii
DEME_13F1242_0087,batch_1,20:4w6,0.211945065869531,D. menziesii
DEME_13F1242_0087,batch_1,20:3w3,0.00218625519235608,D. menziesii
DEME_13F1242_0087,batch_1,20:4w3,0.024531433262154,D. menziesii
DEME_13F1242_0087,batch_1,20:5w3,0.165606080814442,D. menziesii
DEME_13F1242_0087,batch_1,21:0,0,D. menziesii
DEME_13F1242_0087,batch_1,22:0,3.0593822660328e-4,D. menziesii
DEME_13F1242_0087,batch_1,22:1w9c,0,D. menziesii
DEME_13F1242_0087,batch_1,22:1w7c,0,D. menziesii
DEME_13F1242_0087,batch_1,22:2w6,0.00138806579665627,D. menziesii
DEME_13F1242_0087,batch_1,21:5w3,7.76876845082507e-5,D. menziesii
DEME_13F1242_0087,batch_1,23:0,0,D. menziesii
DEME_13F1242_0087,batch_1,22:4w6,9.14377171645783e-5,D. menziesii
DEME_13F1242_0087,batch_1,22:5w6,2.47500587813896e-5,D. menziesii
DEME_13F1242_0087,batch_1,22:3w6,7.56251796098016e-6,D. menziesii
DEME_13F1242_0087,batch_1,22:5w3,0,D. menziesii
DEME_13F1242_0087,batch_1,22:6w3,3.3206328865031e-4,D. menziesii
DEME_13F1242_0087,batch_1,24:0,6.6137657076935e-4,D. menziesii
DEME_13F1242_0087,batch_1,24:1,0,D. menziesii
DEME_13F1242_0087,batch_1,24:1w9,0,D. menziesii
DEME_13F1242_0087,batch_1,26:0,0,D. menziesii
DEME_13F1242_0087,batch_1,28:0,0,D. menziesii
DEME_14F1312_0088,batch_1,8:0,4.75361008430178e-5,D. menziesii
DEME_14F1312_0088,batch_1,9:0,1.6986676594952e-4,D. menziesii
DEME_14F1312_0088,batch_1,10:0,2.75908837060873e-5,D. menziesii
DEME_14F1312_0088,batch_1,11:0,5.08603036991729e-5,D. menziesii
DEME_14F1312_0088,batch_1,11:1,7.97808685477223e-6,D. menziesii
DEME_14F1312_0088,batch_1,12:0,1.2499002739143e-4,D. menziesii
DEME_14F1312_0088,batch_1,13:0,1.7618275137622e-5,D. menziesii
DEME_14F1312_0088,batch_1,13:1,2.12748982793926e-5,D. menziesii
DEME_14F1312_0088,batch_1,i-14:0,0,D. menziesii
DEME_14F1312_0088,batch_1,14:0,0.0575466053240433,D. menziesii
DEME_14F1312_0088,batch_1,14:1,4.2317102358854e-4,D. menziesii
DEME_14F1312_0088,batch_1,14:1w5,0,D. menziesii
DEME_14F1312_0088,batch_1,i-15:0,0,D. menziesii
DEME_14F1312_0088,batch_1,a-15:0,0,D. menziesii
DEME_14F1312_0088,batch_1,15:0,9.9792569741775e-4,D. menziesii
DEME_14F1312_0088,batch_1,15:1w7,0,D. menziesii
DEME_14F1312_0088,batch_1,15:1w5,0,D. menziesii
DEME_14F1312_0088,batch_1,i-16:0,0,D. menziesii
DEME_14F1312_0088,batch_1,16:0,0.104506621812089,D. menziesii
DEME_14F1312_0088,batch_1,16:1w13,0,D. menziesii
DEME_14F1312_0088,batch_1,16:1w9,0.00342226684041167,D. menziesii
DEME_14F1312_0088,batch_1,16:1w7t,0,D. menziesii
DEME_14F1312_0088,batch_1,16:1w8c,0,D. menziesii
DEME_14F1312_0088,batch_1,16:1w7c,0.00944439273462224,D. menziesii
DEME_14F1312_0088,batch_1,16:1w6c,0,D. menziesii
DEME_14F1312_0088,batch_1,16:1w5t,0,D. menziesii
DEME_14F1312_0088,batch_1,16:1w5c,0,D. menziesii
DEME_14F1312_0088,batch_1,16:2w9,3.3175544504427e-4,D. menziesii
DEME_14F1312_0088,batch_1,16:2w6,0.00316231417706034,D. menziesii
DEME_14F1312_0088,batch_1,i-17:0,0,D. menziesii
DEME_14F1312_0088,batch_1,a-17:0,0,D. menziesii
DEME_14F1312_0088,batch_1,16:2w5,0,D. menziesii
DEME_14F1312_0088,batch_1,16:2w4,0,D. menziesii
DEME_14F1312_0088,batch_1,17:0,8.6761694545648e-4,D. menziesii
DEME_14F1312_0088,batch_1,16:3w4,2.4033986650001e-4,D. menziesii
DEME_14F1312_0088,batch_1,16:3w3,0,D. menziesii
DEME_14F1312_0088,batch_1,17:1w9c,0,D. menziesii
DEME_14F1312_0088,batch_1,17:1w7c,0,D. menziesii
DEME_14F1312_0088,batch_1,16:4n6,4.1652261787623e-4,D. menziesii
DEME_14F1312_0088,batch_1,16:4w3,4.72036805574023e-5,D. menziesii
DEME_14F1312_0088,batch_1,16:4w1,0,D. menziesii
DEME_14F1312_0088,batch_1,17:2,0,D. menziesii
DEME_14F1312_0088,batch_1,18:0,0.0270433874956785,D. menziesii
DEME_14F1312_0088,batch_1,18:1w9t,0,D. menziesii
DEME_14F1312_0088,batch_1,18:1w9c,0.160029784857591,D. menziesii
DEME_14F1312_0088,batch_1,18:1w8c,0,D. menziesii
DEME_14F1312_0088,batch_1,18:1w7c,5.8771906496822e-4,D. menziesii
DEME_14F1312_0088,batch_1,18:1w5c,0,D. menziesii
DEME_14F1312_0088,batch_1,18:1nX,0.00212449804536872,D. menziesii
DEME_14F1312_0088,batch_1,18:1w6c,0,D. menziesii
DEME_14F1312_0088,batch_1,"18:2w7,12c",0,D. menziesii
DEME_14F1312_0088,batch_1,18:2w6t,0,D. menziesii
DEME_14F1312_0088,batch_1,18:2w6c,0.0659398851155493,D. menziesii
DEME_14F1312_0088,batch_1,18:2w3,0,D. menziesii
DEME_14F1312_0088,batch_1,18:2,0,D. menziesii
DEME_14F1312_0088,batch_1,18:3w6,0.00606500811105497,D. menziesii
DEME_14F1312_0088,batch_1,18:3w4,0,D. menziesii
DEME_14F1312_0088,batch_1,19:0,0.113701366912214,D. menziesii
DEME_14F1312_0088,batch_1,18:3w3,0.0688073424992687,D. menziesii
DEME_14F1312_0088,batch_1,18:4w3c,0.0890783315161024,D. menziesii
DEME_14F1312_0088,batch_1,18:4w1,0,D. menziesii
DEME_14F1312_0088,batch_1,18:5w3,0,D. menziesii
DEME_14F1312_0088,batch_1,20:0,0.0118690662979018,D. menziesii
DEME_14F1312_0088,batch_1,20:1w11,0,D. menziesii
DEME_14F1312_0088,batch_1,20:1w9,0,D. menziesii
DEME_14F1312_0088,batch_1,20:1w7,0,D. menziesii
DEME_14F1312_0088,batch_1,20:1w5,0,D. menziesii
DEME_14F1312_0088,batch_1,20:2w6,0.0020018349599766,D. menziesii
DEME_14F1312_0088,batch_1,20:3w6,0.00828790256096588,D. menziesii
DEME_14F1312_0088,batch_1,20:4w6,0.232255072733558,D. menziesii
DEME_14F1312_0088,batch_1,20:3w3,0.00106939605882509,D. menziesii
DEME_14F1312_0088,batch_1,20:4w3,0.00790661649336489,D. menziesii
DEME_14F1312_0088,batch_1,20:5w3,0.134188761534984,D. menziesii
DEME_14F1312_0088,batch_1,21:0,0,D. menziesii
DEME_14F1312_0088,batch_1,22:0,1.8416083823099e-4,D. menziesii
DEME_14F1312_0088,batch_1,22:1w9c,0,D. menziesii
DEME_14F1312_0088,batch_1,22:1w7c,0,D. menziesii
DEME_14F1312_0088,batch_1,22:2w6,1.4061378081536e-4,D. menziesii
DEME_14F1312_0088,batch_1,21:5w3,3.85607531313991e-5,D. menziesii
DEME_14F1312_0088,batch_1,23:0,0,D. menziesii
DEME_14F1312_0088,batch_1,22:4w6,9.97260856846528e-5,D. menziesii
DEME_14F1312_0088,batch_1,22:5w6,8.31050714038774e-6,D. menziesii
DEME_14F1312_0088,batch_1,22:3w6,2.65936228492408e-6,D. menziesii
DEME_14F1312_0088,batch_1,22:5w3,0,D. menziesii
DEME_14F1312_0088,batch_1,22:6w3,1.1601467967981e-4,D. menziesii
DEME_14F1312_0088,batch_1,24:0,2.808951413451e-4,D. menziesii
DEME_14F1312_0088,batch_1,24:1,0,D. menziesii
DEME_14F1312_0088,batch_1,24:1w9,0,D. menziesii
DEME_14F1312_0088,batch_1,26:0,0,D. menziesii
DEME_14F1312_0088,batch_1,28:0,0,D. menziesii
DEME_15F1416_0089,batch_1,8:0,7.58714818679396e-5,D. menziesii
DEME_15F1416_0089,batch_1,9:0,1.7458599053482e-4,D. menziesii
DEME_15F1416_0089,batch_1,10:0,4.52781424050607e-5,D. menziesii
DEME_15F1416_0089,batch_1,11:0,8.03585049891618e-5,D. menziesii
DEME_15F1416_0089,batch_1,11:1,1.5908536520697e-5,D. menziesii
DEME_15F1416_0089,batch_1,12:0,1.4480847345762e-4,D. menziesii
DEME_15F1416_0089,batch_1,13:0,1.55006253278586e-5,D. menziesii
DEME_15F1416_0089,batch_1,13:1,5.01730767191213e-5,D. menziesii
DEME_15F1416_0089,batch_1,i-14:0,0,D. menziesii
DEME_15F1416_0089,batch_1,14:0,0.0355413022320085,D. menziesii
DEME_15F1416_0089,batch_1,14:1,0,D. menziesii
DEME_15F1416_0089,batch_1,14:1w5,0,D. menziesii
DEME_15F1416_0089,batch_1,i-15:0,0,D. menziesii
DEME_15F1416_0089,batch_1,a-15:0,0,D. menziesii
DEME_15F1416_0089,batch_1,15:0,0.00126085349706345,D. menziesii
DEME_15F1416_0089,batch_1,15:1w7,0,D. menziesii
DEME_15F1416_0089,batch_1,15:1w5,0,D. menziesii
DEME_15F1416_0089,batch_1,i-16:0,0,D. menziesii
DEME_15F1416_0089,batch_1,16:0,0.124523049837774,D. menziesii
DEME_15F1416_0089,batch_1,16:1w13,0,D. menziesii
DEME_15F1416_0089,batch_1,16:1w9,0.00438137412227709,D. menziesii
DEME_15F1416_0089,batch_1,16:1w7t,0,D. menziesii
DEME_15F1416_0089,batch_1,16:1w8c,0,D. menziesii
DEME_15F1416_0089,batch_1,16:1w7c,0.00504708518898934,D. menziesii
DEME_15F1416_0089,batch_1,16:1w6c,0,D. menziesii
DEME_15F1416_0089,batch_1,16:1w5t,0,D. menziesii
DEME_15F1416_0089,batch_1,16:1w5c,0,D. menziesii
DEME_15F1416_0089,batch_1,16:2w9,2.2924609037517e-4,D. menziesii
DEME_15F1416_0089,batch_1,16:2w6,0.00377521808971925,D. menziesii
DEME_15F1416_0089,batch_1,i-17:0,0,D. menziesii
DEME_15F1416_0089,batch_1,a-17:0,0,D. menziesii
DEME_15F1416_0089,batch_1,16:2w5,0,D. menziesii
DEME_15F1416_0089,batch_1,16:2w4,0,D. menziesii
DEME_15F1416_0089,batch_1,17:0,9.0107582497999e-4,D. menziesii
DEME_15F1416_0089,batch_1,16:3w4,9.5288054647046e-4,D. menziesii
DEME_15F1416_0089,batch_1,16:3w3,0,D. menziesii
DEME_15F1416_0089,batch_1,17:1w9c,0,D. menziesii
DEME_15F1416_0089,batch_1,17:1w7c,0,D. menziesii
DEME_15F1416_0089,batch_1,16:4n6,0.00149173123220997,D. menziesii
DEME_15F1416_0089,batch_1,16:4w3,3.0552548343595e-4,D. menziesii
DEME_15F1416_0089,batch_1,16:4w1,0,D. menziesii
DEME_15F1416_0089,batch_1,17:2,0,D. menziesii
DEME_15F1416_0089,batch_1,18:0,0.00860814990246843,D. menziesii
DEME_15F1416_0089,batch_1,18:1w9t,0,D. menziesii
